# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 
# YYYYMMDD = Date (YYYY=year MM=month DD=day); 
# RH       = Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# EV24     = Potential evapotranspiration (Makkink) (in 0.1 mm); 
# 
# STN,YYYYMMDD,   RH, EV24
# 
  350,19530809,     ,     
  350,19530810,     ,     
  350,19530811,     ,     
  350,19530812,     ,     
  350,19530813,     ,     
  350,19530814,     ,     
  350,19530815,     ,     
  350,19530816,     ,     
  350,19530817,     ,     
  350,19530818,     ,     
  350,19530819,     ,     
  350,19530820,     ,     
  350,19530821,     ,     
  350,19530822,     ,     
  350,19530823,     ,     
  350,19530824,     ,     
  350,19530825,     ,     
  350,19530826,     ,     
  350,19530827,     ,     
  350,19530828,     ,     
  350,19530829,     ,     
  350,19530830,     ,     
  350,19530831,     ,     
  350,19530901,     ,     
  350,19530902,     ,     
  350,19530903,     ,     
  350,19530904,     ,     
  350,19530905,     ,     
  350,19530906,     ,     
  350,19530907,     ,     
  350,19530908,     ,     
  350,19530909,     ,     
  350,19530910,     ,     
  350,19530911,     ,     
  350,19530912,     ,     
  350,19530913,     ,     
  350,19530914,     ,     
  350,19530915,     ,     
  350,19530916,     ,     
  350,19530917,     ,     
  350,19530918,     ,     
  350,19530919,     ,     
  350,19530920,     ,     
  350,19530921,     ,     
  350,19530922,     ,     
  350,19530923,     ,     
  350,19530924,     ,     
  350,19530925,     ,     
  350,19530926,     ,     
  350,19530927,     ,     
  350,19530928,     ,     
  350,19530929,     ,     
  350,19530930,     ,     
  350,19531001,     ,     
  350,19531002,     ,     
  350,19531003,     ,     
  350,19531004,     ,     
  350,19531005,     ,     
  350,19531006,     ,     
  350,19531007,     ,     
  350,19531008,     ,     
  350,19531009,     ,     
  350,19531010,     ,     
  350,19531011,     ,     
  350,19531012,     ,     
  350,19531013,     ,     
  350,19531014,     ,     
  350,19531015,     ,     
  350,19531016,     ,     
  350,19531017,     ,     
  350,19531018,     ,     
  350,19531019,     ,     
  350,19531020,     ,     
  350,19531021,     ,     
  350,19531022,     ,     
  350,19531023,     ,     
  350,19531024,     ,     
  350,19531025,     ,     
  350,19531026,     ,     
  350,19531027,     ,     
  350,19531028,     ,     
  350,19531029,     ,     
  350,19531030,     ,     
  350,19531031,     ,     
  350,19531101,     ,     
  350,19531102,     ,     
  350,19531103,     ,     
  350,19531104,     ,     
  350,19531105,     ,     
  350,19531106,     ,     
  350,19531107,     ,     
  350,19531108,     ,     
  350,19531109,     ,     
  350,19531110,     ,     
  350,19531111,     ,     
  350,19531112,     ,     
  350,19531113,     ,     
  350,19531114,     ,     
  350,19531115,     ,     
  350,19531116,     ,     
  350,19531117,     ,     
  350,19531118,     ,     
  350,19531119,     ,     
  350,19531120,     ,     
  350,19531121,     ,     
  350,19531122,     ,     
  350,19531123,     ,     
  350,19531124,     ,     
  350,19531125,     ,     
  350,19531126,     ,     
  350,19531127,     ,     
  350,19531128,     ,     
  350,19531129,     ,     
  350,19531130,     ,     
  350,19531201,     ,     
  350,19531202,     ,     
  350,19531203,     ,     
  350,19531204,     ,     
  350,19531205,     ,     
  350,19531206,     ,     
  350,19531207,     ,     
  350,19531208,     ,     
  350,19531209,     ,     
  350,19531210,     ,     
  350,19531211,     ,     
  350,19531212,     ,     
  350,19531213,     ,     
  350,19531214,     ,     
  350,19531215,     ,     
  350,19531216,     ,     
  350,19531217,     ,     
  350,19531218,     ,     
  350,19531219,     ,     
  350,19531220,     ,     
  350,19531221,     ,     
  350,19531222,     ,     
  350,19531223,     ,     
  350,19531224,     ,     
  350,19531225,     ,     
  350,19531226,     ,     
  350,19531227,     ,     
  350,19531228,     ,     
  350,19531229,     ,     
  350,19531230,     ,     
  350,19531231,     ,     
  350,19540101,     ,     
  350,19540102,     ,     
  350,19540103,     ,     
  350,19540104,     ,     
  350,19540105,     ,     
  350,19540106,     ,     
  350,19540107,     ,     
  350,19540108,     ,     
  350,19540109,     ,     
  350,19540110,     ,     
  350,19540111,     ,     
  350,19540112,     ,     
  350,19540113,     ,     
  350,19540114,     ,     
  350,19540115,     ,     
  350,19540116,     ,     
  350,19540117,     ,     
  350,19540118,     ,     
  350,19540119,     ,     
  350,19540120,     ,     
  350,19540121,     ,     
  350,19540122,     ,     
  350,19540123,     ,     
  350,19540124,     ,     
  350,19540125,     ,     
  350,19540126,     ,     
  350,19540127,     ,     
  350,19540128,     ,     
  350,19540129,     ,     
  350,19540130,     ,     
  350,19540131,     ,     
  350,19540201,     ,     
  350,19540202,     ,     
  350,19540203,     ,     
  350,19540204,     ,     
  350,19540205,     ,     
  350,19540206,     ,     
  350,19540207,     ,     
  350,19540208,     ,     
  350,19540209,     ,     
  350,19540210,     ,     
  350,19540211,     ,     
  350,19540212,     ,     
  350,19540213,     ,     
  350,19540214,     ,     
  350,19540215,     ,     
  350,19540216,     ,     
  350,19540217,     ,     
  350,19540218,     ,     
  350,19540219,     ,     
  350,19540220,     ,     
  350,19540221,     ,     
  350,19540222,     ,     
  350,19540223,     ,     
  350,19540224,     ,     
  350,19540225,     ,     
  350,19540226,     ,     
  350,19540227,     ,     
  350,19540228,     ,     
  350,19540301,     ,     
  350,19540302,     ,     
  350,19540303,     ,     
  350,19540304,     ,     
  350,19540305,     ,     
  350,19540306,     ,     
  350,19540307,     ,     
  350,19540308,     ,     
  350,19540309,     ,     
  350,19540310,     ,     
  350,19540311,     ,     
  350,19540312,     ,     
  350,19540313,     ,     
  350,19540314,     ,     
  350,19540315,     ,     
  350,19540316,     ,     
  350,19540317,     ,     
  350,19540318,     ,     
  350,19540319,     ,     
  350,19540320,     ,     
  350,19540321,     ,     
  350,19540322,     ,     
  350,19540323,     ,     
  350,19540324,     ,     
  350,19540325,     ,     
  350,19540326,     ,     
  350,19540327,     ,     
  350,19540328,     ,     
  350,19540329,     ,     
  350,19540330,     ,     
  350,19540331,     ,     
  350,19540401,     ,     
  350,19540402,     ,     
  350,19540403,     ,     
  350,19540404,     ,     
  350,19540405,     ,     
  350,19540406,     ,     
  350,19540407,     ,     
  350,19540408,     ,     
  350,19540409,     ,     
  350,19540410,     ,     
  350,19540411,     ,     
  350,19540412,     ,     
  350,19540413,     ,     
  350,19540414,     ,     
  350,19540415,     ,     
  350,19540416,     ,     
  350,19540417,     ,     
  350,19540418,     ,     
  350,19540419,     ,     
  350,19540420,     ,     
  350,19540421,     ,     
  350,19540422,     ,     
  350,19540423,     ,     
  350,19540424,     ,     
  350,19540425,     ,     
  350,19540426,     ,     
  350,19540427,     ,     
  350,19540428,     ,     
  350,19540429,     ,     
  350,19540430,     ,     
  350,19540501,     ,     
  350,19540502,     ,     
  350,19540503,     ,     
  350,19540504,     ,     
  350,19540505,     ,     
  350,19540506,     ,     
  350,19540507,     ,     
  350,19540508,     ,     
  350,19540509,     ,     
  350,19540510,     ,     
  350,19540511,     ,     
  350,19540512,     ,     
  350,19540513,     ,     
  350,19540514,     ,     
  350,19540515,     ,     
  350,19540516,     ,     
  350,19540517,     ,     
  350,19540518,     ,     
  350,19540519,     ,     
  350,19540520,     ,     
  350,19540521,     ,     
  350,19540522,     ,     
  350,19540523,     ,     
  350,19540524,     ,     
  350,19540525,     ,     
  350,19540526,     ,     
  350,19540527,     ,     
  350,19540528,     ,     
  350,19540529,     ,     
  350,19540530,     ,     
  350,19540531,     ,     
  350,19540601,     ,     
  350,19540602,     ,     
  350,19540603,     ,     
  350,19540604,     ,     
  350,19540605,     ,     
  350,19540606,     ,     
  350,19540607,     ,     
  350,19540608,     ,     
  350,19540609,     ,     
  350,19540610,     ,     
  350,19540611,     ,     
  350,19540612,     ,     
  350,19540613,     ,     
  350,19540614,     ,     
  350,19540615,     ,     
  350,19540616,     ,     
  350,19540617,     ,     
  350,19540618,     ,     
  350,19540619,     ,     
  350,19540620,     ,     
  350,19540621,     ,     
  350,19540622,     ,     
  350,19540623,     ,     
  350,19540624,     ,     
  350,19540625,     ,     
  350,19540626,     ,     
  350,19540627,     ,     
  350,19540628,     ,     
  350,19540629,     ,     
  350,19540630,     ,     
  350,19540701,     ,     
  350,19540702,     ,     
  350,19540703,     ,     
  350,19540704,     ,     
  350,19540705,     ,     
  350,19540706,     ,     
  350,19540707,     ,     
  350,19540708,     ,     
  350,19540709,     ,     
  350,19540710,     ,     
  350,19540711,     ,     
  350,19540712,     ,     
  350,19540713,     ,     
  350,19540714,     ,     
  350,19540715,     ,     
  350,19540716,     ,     
  350,19540717,     ,     
  350,19540718,     ,     
  350,19540719,     ,     
  350,19540720,     ,     
  350,19540721,     ,     
  350,19540722,     ,     
  350,19540723,     ,     
  350,19540724,     ,     
  350,19540725,     ,     
  350,19540726,     ,     
  350,19540727,     ,     
  350,19540728,     ,     
  350,19540729,     ,     
  350,19540730,     ,     
  350,19540731,     ,     
  350,19540801,     ,     
  350,19540802,     ,     
  350,19540803,     ,     
  350,19540804,     ,     
  350,19540805,     ,     
  350,19540806,     ,     
  350,19540807,     ,     
  350,19540808,     ,     
  350,19540809,     ,     
  350,19540810,     ,     
  350,19540811,     ,     
  350,19540812,     ,     
  350,19540813,     ,     
  350,19540814,     ,     
  350,19540815,     ,     
  350,19540816,     ,     
  350,19540817,     ,     
  350,19540818,     ,     
  350,19540819,     ,     
  350,19540820,     ,     
  350,19540821,     ,     
  350,19540822,     ,     
  350,19540823,     ,     
  350,19540824,     ,     
  350,19540825,     ,     
  350,19540826,     ,     
  350,19540827,     ,     
  350,19540828,     ,     
  350,19540829,     ,     
  350,19540830,     ,     
  350,19540831,     ,     
  350,19540901,     ,     
  350,19540902,     ,     
  350,19540903,     ,     
  350,19540904,     ,     
  350,19540905,     ,     
  350,19540906,     ,     
  350,19540907,     ,     
  350,19540908,     ,     
  350,19540909,     ,     
  350,19540910,     ,     
  350,19540911,     ,     
  350,19540912,     ,     
  350,19540913,     ,     
  350,19540914,     ,     
  350,19540915,     ,     
  350,19540916,     ,     
  350,19540917,     ,     
  350,19540918,     ,     
  350,19540919,     ,     
  350,19540920,     ,     
  350,19540921,     ,     
  350,19540922,     ,     
  350,19540923,     ,     
  350,19540924,     ,     
  350,19540925,     ,     
  350,19540926,     ,     
  350,19540927,     ,     
  350,19540928,     ,     
  350,19540929,     ,     
  350,19540930,     ,     
  350,19541001,     ,     
  350,19541002,     ,     
  350,19541003,     ,     
  350,19541004,     ,     
  350,19541005,     ,     
  350,19541006,     ,     
  350,19541007,     ,     
  350,19541008,     ,     
  350,19541009,     ,     
  350,19541010,     ,     
  350,19541011,     ,     
  350,19541012,     ,     
  350,19541013,     ,     
  350,19541014,     ,     
  350,19541015,     ,     
  350,19541016,     ,     
  350,19541017,     ,     
  350,19541018,     ,     
  350,19541019,     ,     
  350,19541020,     ,     
  350,19541021,     ,     
  350,19541022,     ,     
  350,19541023,     ,     
  350,19541024,     ,     
  350,19541025,     ,     
  350,19541026,     ,     
  350,19541027,     ,     
  350,19541028,     ,     
  350,19541029,     ,     
  350,19541030,     ,     
  350,19541031,     ,     
  350,19541101,     ,     
  350,19541102,     ,     
  350,19541103,     ,     
  350,19541104,     ,     
  350,19541105,     ,     
  350,19541106,     ,     
  350,19541107,     ,     
  350,19541108,     ,     
  350,19541109,     ,     
  350,19541110,     ,     
  350,19541111,     ,     
  350,19541112,     ,     
  350,19541113,     ,     
  350,19541114,     ,     
  350,19541115,     ,     
  350,19541116,     ,     
  350,19541117,     ,     
  350,19541118,     ,     
  350,19541119,     ,     
  350,19541120,     ,     
  350,19541121,     ,     
  350,19541122,     ,     
  350,19541123,     ,     
  350,19541124,     ,     
  350,19541125,     ,     
  350,19541126,     ,     
  350,19541127,     ,     
  350,19541128,     ,     
  350,19541129,     ,     
  350,19541130,     ,     
  350,19541201,     ,     
  350,19541202,     ,     
  350,19541203,     ,     
  350,19541204,     ,     
  350,19541205,     ,     
  350,19541206,     ,     
  350,19541207,     ,     
  350,19541208,     ,     
  350,19541209,     ,     
  350,19541210,     ,     
  350,19541211,     ,     
  350,19541212,     ,     
  350,19541213,     ,     
  350,19541214,     ,     
  350,19541215,     ,     
  350,19541216,     ,     
  350,19541217,     ,     
  350,19541218,     ,     
  350,19541219,     ,     
  350,19541220,     ,     
  350,19541221,     ,     
  350,19541222,     ,     
  350,19541223,     ,     
  350,19541224,     ,     
  350,19541225,     ,     
  350,19541226,     ,     
  350,19541227,     ,     
  350,19541228,     ,     
  350,19541229,     ,     
  350,19541230,     ,     
  350,19541231,     ,     
  350,19550101,     ,     
  350,19550102,     ,     
  350,19550103,     ,     
  350,19550104,     ,     
  350,19550105,     ,     
  350,19550106,     ,     
  350,19550107,     ,     
  350,19550108,     ,     
  350,19550109,     ,     
  350,19550110,     ,     
  350,19550111,     ,     
  350,19550112,     ,     
  350,19550113,     ,     
  350,19550114,     ,     
  350,19550115,     ,     
  350,19550116,     ,     
  350,19550117,     ,     
  350,19550118,     ,     
  350,19550119,     ,     
  350,19550120,     ,     
  350,19550121,     ,     
  350,19550122,     ,     
  350,19550123,     ,     
  350,19550124,     ,     
  350,19550125,     ,     
  350,19550126,     ,     
  350,19550127,     ,     
  350,19550128,     ,     
  350,19550129,     ,     
  350,19550130,     ,     
  350,19550131,     ,     
  350,19550201,     ,     
  350,19550202,     ,     
  350,19550203,     ,     
  350,19550204,     ,     
  350,19550205,     ,     
  350,19550206,     ,     
  350,19550207,     ,     
  350,19550208,     ,     
  350,19550209,     ,     
  350,19550210,     ,     
  350,19550211,     ,     
  350,19550212,     ,     
  350,19550213,     ,     
  350,19550214,     ,     
  350,19550215,     ,     
  350,19550216,     ,     
  350,19550217,     ,     
  350,19550218,     ,     
  350,19550219,     ,     
  350,19550220,     ,     
  350,19550221,     ,     
  350,19550222,     ,     
  350,19550223,     ,     
  350,19550224,     ,     
  350,19550225,     ,     
  350,19550226,     ,     
  350,19550227,     ,     
  350,19550228,     ,     
  350,19550301,     ,     
  350,19550302,     ,     
  350,19550303,     ,     
  350,19550304,     ,     
  350,19550305,     ,     
  350,19550306,     ,     
  350,19550307,     ,     
  350,19550308,     ,     
  350,19550309,     ,     
  350,19550310,     ,     
  350,19550311,     ,     
  350,19550312,     ,     
  350,19550313,     ,     
  350,19550314,     ,     
  350,19550315,     ,     
  350,19550316,     ,     
  350,19550317,     ,     
  350,19550318,     ,     
  350,19550319,     ,     
  350,19550320,     ,     
  350,19550321,     ,     
  350,19550322,     ,     
  350,19550323,     ,     
  350,19550324,     ,     
  350,19550325,     ,     
  350,19550326,     ,     
  350,19550327,     ,     
  350,19550328,     ,     
  350,19550329,     ,     
  350,19550330,     ,     
  350,19550331,     ,     
  350,19550401,     ,     
  350,19550402,     ,     
  350,19550403,     ,     
  350,19550404,     ,     
  350,19550405,     ,     
  350,19550406,     ,     
  350,19550407,     ,     
  350,19550408,     ,     
  350,19550409,     ,     
  350,19550410,     ,     
  350,19550411,     ,     
  350,19550412,     ,     
  350,19550413,     ,     
  350,19550414,     ,     
  350,19550415,     ,     
  350,19550416,     ,     
  350,19550417,     ,     
  350,19550418,     ,     
  350,19550419,     ,     
  350,19550420,     ,     
  350,19550421,     ,     
  350,19550422,     ,     
  350,19550423,     ,     
  350,19550424,     ,     
  350,19550425,     ,     
  350,19550426,     ,     
  350,19550427,     ,     
  350,19550428,     ,     
  350,19550429,     ,     
  350,19550430,     ,     
  350,19550501,     ,     
  350,19550502,     ,     
  350,19550503,     ,     
  350,19550504,     ,     
  350,19550505,     ,     
  350,19550506,     ,     
  350,19550507,     ,     
  350,19550508,     ,     
  350,19550509,     ,     
  350,19550510,     ,     
  350,19550511,     ,     
  350,19550512,     ,     
  350,19550513,     ,     
  350,19550514,     ,     
  350,19550515,     ,     
  350,19550516,     ,     
  350,19550517,     ,     
  350,19550518,     ,     
  350,19550519,     ,     
  350,19550520,     ,     
  350,19550521,     ,     
  350,19550522,     ,     
  350,19550523,     ,     
  350,19550524,     ,     
  350,19550525,     ,     
  350,19550526,     ,     
  350,19550527,     ,     
